,genres,app_name,title,price,item_id,developer,release_year,user_id,item_name,playtime_forever
83,['Action'],Half-Life,Half-Life,9.99,70,Valve,1998,Kevito4,Half-Life,423.0
84,['Action'],Half-Life,Half-Life,9.99,70,Valve,1998,76561198117862723,Half-Life,333.0
85,['Action'],Half-Life,Half-Life,9.99,70,Valve,1998,76561198152012255,Half-Life,4.0
86,['Strategy'],Disciples II: Gallean's Return,Disciples II: Gallean's Return,6.99,1640,Strategy First,2006,76561198071104985,Disciples II: Gallean's Return,1984.0
87,['Strategy'],Disciples II: Gallean's Return,Disciples II: Gallean's Return,6.99,1640,Strategy First,2006,76561198089036329,Disciples II: Gallean's Return,17.0
88,['Strategy'],Disciples II: Gallean's Return,Disciples II: Gallean's Return,6.99,1640,Strategy First,2006,76561198096883786,Disciples II: Gallean's Return,386.0
89,['Strategy'],Disciples II: Rise of the Elves,Disciples II: Rise of the Elves,6.99,1630,Strategy First,2006,MartinMayonnaise,Disciples II: Rise of the Elves,1150.0
90,['Strategy'],Disciples II: Rise of the Elves,Disciples II: Rise of the Elves,6.99,1630,Strategy First,2006,76561198089034845,Disciples II: Rise of the Elves,3.0
91,['Strategy'],Disciples II: Rise of the Elves,Disciples II: Rise of the Elves,6.99,1630,Strategy First,2006,76561198096883385,Disciples II: Rise of the Elves,4.0
92,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561198151870370,The Ship,1.0
93,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561198068552229,The Ship,126.0
94,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561198043195037,The Ship,1716.0
95,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561198056857968,The Ship,73.0
96,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,projecteldor,The Ship,18.0
97,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561198053399205,The Ship,192.0
98,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,babymilkers,The Ship,125.0
99,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561198047185717,The Ship,270.0
100,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,xCyberJetx,The Ship,1.0
101,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,cooly792000,The Ship,1.0
102,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,Fried_Bryce,The Ship,374.0
103,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561198198021682,The Ship,970.0
104,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,HolyGuan,The Ship,11.0
105,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,KKruger,The Ship,1.0
106,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,OzLocutus,The Ship,63.0
107,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,mjoz,The Ship,446.0
108,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,money_madman,The Ship,344.0
109,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561198117002202,The Ship,400.0
110,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,Soskii,The Ship,292.0
111,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561198115279437,The Ship,283.0
112,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561198039227378,The Ship,1.0
113,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561198104538793,The Ship,33.0
114,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561198040530624,The Ship,15.0
115,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561198078500090,The Ship,101.0
116,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561198063527718,The Ship,242.0
117,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,xxironlakxx,The Ship,104.0
118,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,Cozzi,The Ship,207.0
119,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561198043511033,The Ship,57.0
120,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,Dylsta23,The Ship,372.0
121,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561198076343869,The Ship,444.0
122,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561197976616563,The Ship,42.0
123,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561198053667228,The Ship,458.0
124,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561197967621845,The Ship,86.0
125,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,Mirstikain,The Ship,75.0
126,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561198040987345,The Ship,147.0
127,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561197979081612,The Ship,24.0
128,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,BANIIIIIIIIK,The Ship,65.0
129,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561198003767661,The Ship,1420.0
130,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,tamjiande,The Ship,123.0
131,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561198080889573,The Ship,119.0
132,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561198069578096,The Ship,1.0
133,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,nitroshroom,The Ship,667.0
134,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561197961842581,The Ship,44.0
135,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,narisko,The Ship,55.0
136,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561198015209454,The Ship,276.0
137,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,robotverve,The Ship,336.0
138,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,vDyl,The Ship,702.0
139,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561198039866130,The Ship,3.0
140,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561198041965950,The Ship,204.0
141,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,Jasperthecat,The Ship,126.0
142,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561198045347775,The Ship,231.0
143,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561198046590226,The Ship,84.0
144,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561198052188592,The Ship,113.0
145,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561198053151256,The Ship,706.0
146,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561198062485402,The Ship,77.0
147,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561198065821217,The Ship,59.0
148,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561198065962475,The Ship,241.0
149,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561198066563897,The Ship,1.0
150,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,dreadt9,The Ship,31.0
151,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,Anthropaz,The Ship,60.0
152,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,nibbles777,The Ship,206.0
153,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,thegetting,The Ship,1557.0
154,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561198070920039,The Ship,41.0
155,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561198071182292,The Ship,224.0
156,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561198073631877,The Ship,52.0
157,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,TheLinkIsThis,The Ship,76.0
158,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561198074346328,The Ship,243.0
159,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561198074586762,The Ship,137.0
160,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561198077606943,The Ship,30.0
161,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561198078978696,The Ship,93.0
162,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,pewpewnoah,The Ship,303.0
163,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561198082107022,The Ship,90.0
164,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561198084287665,The Ship,29.0
165,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561198086137240,The Ship,499.0
166,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,DeathAdder4901,The Ship,653.0
167,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561198090463375,The Ship,383.0
168,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561198091903111,The Ship,70.0
169,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561198093072064,The Ship,157.0
170,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561198101672921,The Ship,180.0
171,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561198136457275,The Ship,404.0
172,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,cslng1111111,The Ship,30.0
173,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,9.99,2400,Outerlight Ltd.,2006,76561198195872474,The Ship,17.0
174,"['Indie', 'Strategy']",DEFCON,DEFCON,9.99,1520,Introversion Software,2006,76561198076145661,DEFCON,158.0
175,"['Indie', 'Strategy']",DEFCON,DEFCON,9.99,1520,Introversion Software,2006,adderz308,DEFCON,19.0
176,"['Indie', 'Strategy']",DEFCON,DEFCON,9.99,1520,Introversion Software,2006,76561198072752933,DEFCON,8.0
177,"['Indie', 'Strategy']",DEFCON,DEFCON,9.99,1520,Introversion Software,2006,farley69lol,DEFCON,16.0
178,"['Indie', 'Strategy']",DEFCON,DEFCON,9.99,1520,Introversion Software,2006,76561198045013896,DEFCON,27.0
179,"['Indie', 'Strategy']",DEFCON,DEFCON,9.99,1520,Introversion Software,2006,PinkClouds,DEFCON,40.0
180,"['Indie', 'Strategy']",DEFCON,DEFCON,9.99,1520,Introversion Software,2006,Hybridation,DEFCON,2016.0
181,"['Indie', 'Strategy']",DEFCON,DEFCON,9.99,1520,Introversion Software,2006,76561198104198852,DEFCON,178.0
182,"['Indie', 'Strategy']",DEFCON,DEFCON,9.99,1520,Introversion Software,2006,76561198028950490,DEFCON,64.0
183,"['Indie', 'Strategy']",DEFCON,DEFCON,9.99,1520,Introversion Software,2006,rubberrock,DEFCON,39.0
184,"['Indie', 'Strategy']",DEFCON,DEFCON,9.99,1520,Introversion Software,2006,76561197972758795,DEFCON,58.0
185,"['Indie', 'Strategy']",DEFCON,DEFCON,9.99,1520,Introversion Software,2006,76561197986198928,DEFCON,107.0
186,"['Indie', 'Strategy']",DEFCON,DEFCON,9.99,1520,Introversion Software,2006,76561197999804654,DEFCON,102.0
187,"['Indie', 'Strategy']",DEFCON,DEFCON,9.99,1520,Introversion Software,2006,76561198016192007,DEFCON,35.0
188,"['Indie', 'Strategy']",DEFCON,DEFCON,9.99,1520,Introversion Software,2006,JiggySaur,DEFCON,16.0
189,"['Indie', 'Strategy']",DEFCON,DEFCON,9.99,1520,Introversion Software,2006,76561198046632118,DEFCON,6.0
190,"['Indie', 'Strategy']",DEFCON,DEFCON,9.99,1520,Introversion Software,2006,supaparfey,DEFCON,93.0
191,"['Indie', 'Strategy']",DEFCON,DEFCON,9.99,1520,Introversion Software,2006,76561198051428232,DEFCON,136.0
192,"['Indie', 'Strategy']",DEFCON,DEFCON,9.99,1520,Introversion Software,2006,76561198053648692,DEFCON,20.0
193,"['Indie', 'Strategy']",DEFCON,DEFCON,9.99,1520,Introversion Software,2006,76561198055626299,DEFCON,42.0
194,"['Indie', 'Strategy']",DEFCON,DEFCON,9.99,1520,Introversion Software,2006,exilecs,DEFCON,9.0
195,"['Indie', 'Strategy']",DEFCON,DEFCON,9.99,1520,Introversion Software,2006,76561198061955040,DEFCON,84.0
196,"['Indie', 'Strategy']",DEFCON,DEFCON,9.99,1520,Introversion Software,2006,76561198064474398,DEFCON,30.0
197,"['Indie', 'Strategy']",DEFCON,DEFCON,9.99,1520,Introversion Software,2006,76561198067097287,DEFCON,2.0
198,"['Indie', 'Strategy']",DEFCON,DEFCON,9.99,1520,Introversion Software,2006,KINGCHEESE,DEFCON,4.0
199,"['Indie', 'Strategy']",DEFCON,DEFCON,9.99,1520,Introversion Software,2006,76561198072621844,DEFCON,17.0
200,"['Indie', 'Strategy']",DEFCON,DEFCON,9.99,1520,Introversion Software,2006,76561198073963501,DEFCON,75.0
201,"['Indie', 'Strategy']",DEFCON,DEFCON,9.99,1520,Introversion Software,2006,76561198074343447,DEFCON,264.0
202,"['Indie', 'Strategy']",DEFCON,DEFCON,9.99,1520,Introversion Software,2006,76561198082283850,DEFCON,36.0
203,"['Indie', 'Strategy']",DEFCON,DEFCON,9.99,1520,Introversion Software,2006,76561198084142174,DEFCON,73.0
204,"['Indie', 'Strategy']",DEFCON,DEFCON,9.99,1520,Introversion Software,2006,76561198086824118,DEFCON,171.0
205,"['Indie', 'Strategy']",DEFCON,DEFCON,9.99,1520,Introversion Software,2006,76561198094638854,DEFCON,4.0
206,"['Indie', 'Strategy']",DEFCON,DEFCON,9.99,1520,Introversion Software,2006,76561198131055980,DEFCON,135.0
207,"['Action', 'Indie', 'RPG']",The Ship: Single Player,The Ship: Single Player,9.99,2420,Outerlight Ltd.,2006,UberDuckLord,The Ship Single Player,15.0
208,"['Action', 'Indie', 'RPG']",The Ship: Single Player,The Ship: Single Player,9.99,2420,Outerlight Ltd.,2006,Arcaedic,The Ship Single Player,46.0
209,"['Action', 'Indie', 'RPG']",The Ship: Single Player,The Ship: Single Player,9.99,2420,Outerlight Ltd.,2006,Memes2k16,The Ship Single Player,25.0
210,"['Action', 'Indie', 'RPG']",The Ship: Single Player,The Ship: Single Player,9.99,2420,Outerlight Ltd.,2006,shadowxlucario,The Ship Single Player,90.0
211,"['Action', 'Indie', 'RPG']",The Ship: Single Player,The Ship: Single Player,9.99,2420,Outerlight Ltd.,2006,76561198041061206,The Ship Single Player,185.0
212,"['Action', 'Indie', 'RPG']",The Ship: Single Player,The Ship: Single Player,9.99,2420,Outerlight Ltd.,2006,76561198084489655,The Ship Single Player,37.0
213,"['Action', 'Indie', 'RPG']",The Ship: Single Player,The Ship: Single Player,9.99,2420,Outerlight Ltd.,2006,76561198094836857,The Ship Single Player,5.0
